Date and Time,Time Taken
2024-05-14 11:59:59,6.403952836990356
2024-05-14 12:00:15,5.89845085144043
2024-05-14 12:00:27,6.3809261322021484
2024-05-14 12:00:45,7.5974881649017334
2024-05-14 12:00:59,6.565469980239868
2024-05-14 12:01:16,7.364933013916016
2024-05-14 12:01:39,5.372344017028809
2024-05-14 12:02:00,4.8350019454956055
2024-05-20 12:01:04,13.694395065307617
2024-05-20 12:01:41,9.67929482460022

